timestamp, mode, 1000 Cp, 1000 Rp, 1052.5 Cp, 1052.5 Rp, 1107.757 Cp, 1107.757 Rp, 1165.914 Cp, 1165.914 Rp, 1227.125 Cp, 1227.125 Rp, 1291.55 Cp, 1291.55 Rp, 1359.356 Cp, 1359.356 Rp, 1430.723 Cp, 1430.723 Rp, 1505.836 Cp, 1505.836 Rp, 1584.893 Cp, 1584.893 Rp, 1668.101 Cp, 1668.101 Rp, 1755.676 Cp, 1755.676 Rp, 1847.85 Cp, 1847.85 Rp, 1944.862 Cp, 1944.862 Rp, 2046.968 Cp, 2046.968 Rp, 2154.435 Cp, 2154.435 Rp, 2267.543 Cp, 2267.543 Rp, 2386.59 Cp, 2386.59 Rp, 2511.886 Cp, 2511.886 Rp, 2643.761 Cp, 2643.761 Rp, 2782.559 Cp, 2782.559 Rp, 2928.645 Cp, 2928.645 Rp, 3082.399 Cp, 3082.399 Rp, 3244.226 Cp, 3244.226 Rp, 3414.549 Cp, 3414.549 Rp, 3593.814 Cp, 3593.814 Rp, 3782.49 Cp, 3782.49 Rp, 3981.072 Cp, 3981.072 Rp, 4190.079 Cp, 4190.079 Rp, 4410.059 Cp, 4410.059 Rp, 4641.589 Cp, 4641.589 Rp, 4885.274 Cp, 4885.274 Rp, 5141.752 Cp, 5141.752 Rp, 5411.695 Cp, 5411.695 Rp, 5695.811 Cp, 5695.811 Rp, 5994.843 Cp, 5994.843 Rp, 6309.573 Cp, 6309.573 Rp, 6640.828 Cp, 6640.828 Rp, 6989.473 Cp, 6989.473 Rp, 7356.423 Cp, 7356.423 Rp, 7742.637 Cp, 7742.637 Rp, 8149.127 Cp, 8149.127 Rp, 8576.959 Cp, 8576.959 Rp, 9027.252 Cp, 9027.252 Rp, 9501.185 Cp, 9501.185 Rp, 10000 Cp, 10000 Rp, 10525.003 Cp, 10525.003 Rp, 11077.569 Cp, 11077.569 Rp, 11659.144 Cp, 11659.144 Rp, 12271.252 Cp, 12271.252 Rp, 12915.497 Cp, 12915.497 Rp, 13593.564 Cp, 13593.564 Rp, 14307.23 Cp, 14307.23 Rp, 15058.364 Cp, 15058.364 Rp, 15848.932 Cp, 15848.932 Rp, 16681.005 Cp, 16681.005 Rp, 17556.763 Cp, 17556.763 Rp, 18478.498 Cp, 18478.498 Rp, 19448.624 Cp, 19448.624 Rp, 20469.683 Cp, 20469.683 Rp, 21544.347 Cp, 21544.347 Rp, 22675.431 Cp, 22675.431 Rp, 23865.898 Cp, 23865.898 Rp, 25118.864 Cp, 25118.864 Rp, 26437.612 Cp, 26437.612 Rp, 27825.594 Cp, 27825.594 Rp, 29286.446 Cp, 29286.446 Rp, 30823.992 Cp, 30823.992 Rp, 32442.261 Cp, 32442.261 Rp, 34145.489 Cp, 34145.489 Rp, 35938.137 Cp, 35938.137 Rp, 37824.899 Cp, 37824.899 Rp, 39810.717 Cp, 39810.717 Rp, 41900.791 Cp, 41900.791 Rp, 44100.595 Cp, 44100.595 Rp, 46415.888 Cp, 46415.888 Rp, 48852.736 Cp, 48852.736 Rp, 51417.518 Cp, 51417.518 Rp, 54116.953 Cp, 54116.953 Rp, 56958.108 Cp, 56958.108 Rp, 59948.425 Cp, 59948.425 Rp, 63095.734 Cp, 63095.734 Rp, 66408.279 Cp, 66408.279 Rp, 69894.732 Cp, 69894.732 Rp, 73564.225 Cp, 73564.225 Rp, 77426.368 Cp, 77426.368 Rp, 81491.275 Cp, 81491.275 Rp, 85769.59 Cp, 85769.59 Rp, 90272.518 Cp, 90272.518 Rp, 95011.851 Cp, 95011.851 Rp, 100000 Cp, 100000 Rp, 105250.029 Cp, 105250.029 Rp, 110775.685 Cp, 110775.685 Rp, 116591.44 Cp, 116591.44 Rp, 122712.524 Cp, 122712.524 Rp, 129154.967 Cp, 129154.967 Rp, 135935.639 Cp, 135935.639 Rp, 143072.299 Cp, 143072.299 Rp, 150583.635 Cp, 150583.635 Rp, 158489.319 Cp, 158489.319 Rp, 166810.054 Cp, 166810.054 Rp, 175567.629 Cp, 175567.629 Rp, 184784.98 Cp, 184784.98 Rp, 194486.244 Cp, 194486.244 Rp, 204696.827 Cp, 204696.827 Rp, 215443.469 Cp, 215443.469 Rp, 226754.313 Cp, 226754.313 Rp, 238658.979 Cp, 238658.979 Rp, 251188.643 Cp, 251188.643 Rp, 264376.119 Cp, 264376.119 Rp, 278255.94 Cp, 278255.94 Rp, 292864.456 Cp, 292864.456 Rp, 308239.924 Cp, 308239.924 Rp, 324422.608 Cp, 324422.608 Rp, 341454.887 Cp, 341454.887 Rp, 359381.366 Cp, 359381.366 Rp, 378248.991 Cp, 378248.991 Rp, 398107.171 Cp, 398107.171 Rp, 419007.911 Cp, 419007.911 Rp, 441005.945 Cp, 441005.945 Rp, 464158.883 Cp, 464158.883 Rp, 488527.357 Cp, 488527.357 Rp, 514175.183 Cp, 514175.183 Rp, 541169.527 Cp, 541169.527 Rp, 569581.081 Cp, 569581.081 Rp, 599484.25 Cp, 599484.25 Rp, 630957.344 Cp, 630957.344 Rp, 664082.785 Cp, 664082.785 Rp, 698947.321 Cp, 698947.321 Rp, 735642.254 Cp, 735642.254 Rp, 774263.683 Cp, 774263.683 Rp, 814912.747 Cp, 814912.747 Rp, 857695.899 Cp, 857695.899 Rp, 902725.178 Cp, 902725.178 Rp, 950118.507 Cp, 950118.507 Rp, 1000000 Cp, 1000000 Rp
1781608993562, d:1-2, 3.69682E-12, 10037100, 3.72184E-12, 10105700, 3.67894E-12, 9842900, 3.46699E-12, 10213600, 3.84554E-12, 10261100, 3.75443E-12, 10202900, 3.94248E-12, 10218400, 3.7265E-12, 10339000, 3.8476E-12, 10276900, 4.02169E-12, 10120200, 4.16512E-12, 10316500, 3.98584E-12, 10227700, 3.98765E-12, 10201000, 4.24665E-12, 10264400, 4.05873E-12, 10118300, 4.0601E-12, 10300200, 3.94438E-12, 9936510, 4.07236E-12, 10034300, 4.06596E-12, 9989100, 4.06885E-12, 9956960, 4.04969E-12, 9853710, 4.07565E-12, 9808060, 4.05015E-12, 9764520, 4.01225E-12, 9614940, 4.02579E-12, 9706960, 3.95012E-12, 9617750, 3.98908E-12, 9524200, 3.96459E-12, 9495610, 3.95783E-12, 9475500, 3.94272E-12, 9416960, 3.91714E-12, 9346190, 3.90389E-12, 9328980, 3.88026E-12, 9268580, 3.8666E-12, 9258350, 3.85188E-12, 9195460, 3.83014E-12, 9196860, 3.80909E-12, 9191870, 3.79274E-12, 9107480, 3.7854E-12, 9058190, 3.77497E-12, 9055710, 3.7723E-12, 8997400, 3.75976E-12, 8986020, 3.74274E-12, 8981500, 3.73794E-12, 8961410, 3.7306E-12, 8904120, 3.71994E-12, 8896970, 3.70796E-12, 8873570, 3.70261E-12, 8870410, 3.69956E-12, 8831180, 3.69114E-12, 8816690, 3.68579E-12, 8804480, 3.67685E-12, 8797090, 3.66645E-12, 8742780, 3.66979E-12, 8691800, 3.6697E-12, 8649740, 3.65847E-12, 8673020, 3.65727E-12, 8610740, 3.65349E-12, 8632590, 3.6486E-12, 8643960, 3.64736E-12, 8591090, 3.63957E-12, 8705950, 3.63623E-12, 8551240, 3.63984E-12, 8517760, 3.62883E-12, 8444760, 3.63143E-12, 8461070, 3.62837E-12, 8446840, 3.62587E-12, 8382790, 3.62457E-12, 8345790, 3.62225E-12, 8277750, 3.61813E-12, 8290730, 3.6174E-12, 8234970, 3.6124E-12, 8191650, 3.60989E-12, 8224200, 3.60815E-12, 8130050, 3.61046E-12, 8093380, 3.60558E-12, 7990120, 3.6029E-12, 8028820, 3.60238E-12, 7972590, 3.59891E-12, 7910440, 3.59678E-12, 7905130, 3.59453E-12, 7742410, 3.59274E-12, 7857660, 3.59006E-12, 7698130, 3.58946E-12, 7717120, 3.58654E-12, 7679650, 3.58685E-12, 7554190, 3.58624E-12, 7576480, 3.58382E-12, 7579130, 3.58155E-12, 7481560, 3.58037E-12, 7378900, 3.57628E-12, 7328600, 3.57627E-12, 7381280, 3.57805E-12, 7238290, 3.57395E-12, 7143700, 3.5707E-12, 7169250, 3.57261E-12, 7065150, 3.57158E-12, 7086310, 3.56856E-12, 6986880, 3.56775E-12, 6951990, 3.56728E-12, 6864520, 3.56553E-12, 6796720, 3.5644E-12, 6683560, 3.56359E-12, 6652200, 3.56175E-12, 6581240, 3.56058E-12, 6525960, 3.55954E-12, 6472450, 3.55878E-12, 6382340, 3.55711E-12, 6322630, 3.55538E-12, 6248820, 3.55458E-12, 6137380, 3.55373E-12, 6103780, 3.55261E-12, 6025260, 3.55156E-12, 6035300, 3.55159E-12, 5916090, 3.54879E-12, 5791780, 3.54758E-12, 5763260, 3.5461E-12, 5636150, 3.54442E-12, 5574440, 3.54205E-12, 5534780, 3.54068E-12, 5483810, 3.53945E-12, 5447690, 3.53579E-12, 5591760, 3.53549E-12, 5539770, 3.53412E-12, 5646070, 3.53373E-12, 5848590, 3.53331E-12, 6174220, 3.53334E-12, 6312750, 3.53418E-12, 6653930, 3.5362E-12, 6668190, 3.53864E-12, 6525930, 3.53959E-12, 6305030, 3.54107E-12, 5968990, 3.53925E-12, 5487420, 3.53793E-12, 5065030, 3.53581E-12, 4729950, 3.5332E-12, 4256970
1781608999877, d:2-3, 4.20976E-12, 9801640, 4.31412E-12, 10200400, 4.26787E-12, 9992300, 4.50428E-12, 9949300, 4.36698E-12, 9979090, 4.32905E-12, 9974570, 4.4014E-12, 9987250, 4.36272E-12, 9931810, 4.45285E-12, 9967950, 4.48455E-12, 9986440, 4.46095E-12, 9784800, 4.54494E-12, 9884620, 4.38122E-12, 9815110, 4.31449E-12, 9616650, 4.47675E-12, 9746680, 4.45879E-12, 9763610, 4.44458E-12, 9863580, 4.40063E-12, 9706600, 4.46995E-12, 9485260, 4.33921E-12, 9421040, 4.37035E-12, 9503840, 4.3791E-12, 9469740, 4.34027E-12, 9385650, 4.32305E-12, 9347850, 4.35056E-12, 9223590, 4.27713E-12, 9251680, 4.2455E-12, 9204070, 4.22806E-12, 9168180, 4.20068E-12, 9127410, 4.19093E-12, 9074800, 4.16382E-12, 9036970, 4.13599E-12, 8991580, 4.11192E-12, 8970900, 4.0829E-12, 8881460, 4.07373E-12, 8872160, 4.05312E-12, 8848990, 4.03738E-12, 8819210, 4.0214E-12, 8796460, 4.00842E-12, 8770860, 3.98526E-12, 8749910, 3.98074E-12, 8702790, 3.97382E-12, 8747050, 3.96058E-12, 8702930, 3.94975E-12, 8677130, 3.93842E-12, 8640590, 3.93196E-12, 8632590, 3.9214E-12, 8616110, 3.91663E-12, 8603820, 3.91334E-12, 8577870, 3.90289E-12, 8555270, 3.89668E-12, 8538490, 3.89321E-12, 8510750, 3.88503E-12, 8510410, 3.90405E-12, 8500250, 3.87685E-12, 8526530, 3.87729E-12, 8518610, 3.87223E-12, 8457150, 3.86601E-12, 8401150, 3.86456E-12, 8371110, 3.86453E-12, 8419650, 3.87154E-12, 8313600, 3.86056E-12, 8306050, 3.85343E-12, 8314870, 3.84748E-12, 8287200, 3.84778E-12, 8214320, 3.84351E-12, 8186870, 3.84121E-12, 8178660, 3.83845E-12, 8113640, 3.83911E-12, 8066710, 3.8366E-12, 8034780, 3.8316E-12, 8004740, 3.8314E-12, 7999840, 3.82666E-12, 7960550, 3.82783E-12, 7907510, 3.81987E-12, 7820670, 3.82158E-12, 7822590, 3.82359E-12, 7793290, 3.81461E-12, 7689270, 3.81572E-12, 7645480, 3.8119E-12, 7619730, 3.8081E-12, 7545880, 3.80901E-12, 7582220, 3.80812E-12, 7416530, 3.80354E-12, 7468810, 3.80158E-12, 7328030, 3.80004E-12, 7271920, 3.79844E-12, 7190140, 3.7966E-12, 7239550, 3.79615E-12, 7102000, 3.79332E-12, 7022010, 3.79323E-12, 7016830, 3.78982E-12, 6994340, 3.7879E-12, 6914650, 3.7871E-12, 6777860, 3.7847E-12, 6791990, 3.78309E-12, 6808180, 3.78299E-12, 6630930, 3.77989E-12, 6555690, 3.77879E-12, 6552710, 3.77725E-12, 6420440, 3.77632E-12, 6391500, 3.77469E-12, 6277900, 3.77163E-12, 6225970, 3.77104E-12, 6109020, 3.77032E-12, 6081230, 3.76909E-12, 6012650, 3.76743E-12, 5936720, 3.76596E-12, 5868950, 3.76452E-12, 5774810, 3.76221E-12, 5748810, 3.76144E-12, 5592190, 3.76037E-12, 5549430, 3.75828E-12, 5470040, 3.75731E-12, 5426890, 3.75585E-12, 5297920, 3.75381E-12, 5198610, 3.75302E-12, 5112460, 3.75118E-12, 5085290, 3.74856E-12, 5015810, 3.74684E-12, 4976360, 3.74567E-12, 4936600, 3.74458E-12, 4877760, 3.7415E-12, 4975020, 3.74053E-12, 5039590, 3.73982E-12, 5174870, 3.73992E-12, 5307920, 3.74072E-12, 5415870, 3.74218E-12, 5343880, 3.7428E-12, 5329600, 3.74412E-12, 5164350, 3.74435E-12, 4904110, 3.74547E-12, 4673080, 3.74262E-12, 4359200, 3.74091E-12, 4058700, 3.73871E-12, 3898330, 3.73539E-12, 3717910
1781609006102, d:3-4, 3.11173E-12, 9870360, 3.32816E-12, 9729800, 3.45916E-12, 9740140, 3.57191E-12, 9844290, 3.69545E-12, 9885140, 3.70483E-12, 9854710, 3.84609E-12, 9908930, 3.96687E-12, 9934690, 3.92612E-12, 9860460, 4.01444E-12, 9851890, 3.89276E-12, 9548580, 4.09384E-12, 9881190, 3.9792E-12, 9564730, 4.19096E-12, 9780900, 4.23375E-12, 9744230, 4.16247E-12, 9755320, 4.21017E-12, 9735070, 4.17877E-12, 9483610, 4.23693E-12, 9650330, 4.20589E-12, 9579430, 4.20323E-12, 9558450, 4.13529E-12, 9383760, 4.18403E-12, 9473450, 4.17022E-12, 9402000, 4.1582E-12, 9378800, 4.1582E-12, 9349890, 4.20083E-12, 9348360, 4.07584E-12, 9329440, 4.11578E-12, 9179510, 4.10534E-12, 9179280, 4.11644E-12, 9101490, 4.07894E-12, 9113760, 4.06055E-12, 9077480, 4.02876E-12, 9033530, 4.02001E-12, 9008650, 4.01719E-12, 8991750, 3.99975E-12, 8991720, 3.99254E-12, 8963110, 3.98212E-12, 8940860, 3.96938E-12, 8909350, 3.96102E-12, 8916890, 3.95369E-12, 8864090, 3.94373E-12, 8887190, 3.93877E-12, 8867910, 3.93419E-12, 8856580, 3.93146E-12, 8873740, 3.92175E-12, 8831040, 3.91749E-12, 8810570, 3.90659E-12, 8816360, 3.9082E-12, 8802910, 3.90637E-12, 8795110, 3.90503E-12, 8771450, 3.89632E-12, 8773550, 3.8995E-12, 8729150, 3.90463E-12, 8562780, 3.89207E-12, 8696610, 3.88655E-12, 8718590, 3.88993E-12, 8711280, 3.88895E-12, 8661160, 3.88337E-12, 8642990, 3.88582E-12, 8698890, 3.8753E-12, 8576030, 3.88396E-12, 8568920, 3.8771E-12, 8539560, 3.87313E-12, 8523680, 3.87146E-12, 8506530, 3.87088E-12, 8458300, 3.87073E-12, 8454490, 3.86675E-12, 8351370, 3.86036E-12, 8436600, 3.87108E-12, 8299660, 3.86292E-12, 8308270, 3.85713E-12, 8256020, 3.85838E-12, 8149710, 3.85771E-12, 8175470, 3.85463E-12, 8067730, 3.8549E-12, 8110250, 3.85124E-12, 8047940, 3.85017E-12, 7972900, 3.84795E-12, 7904090, 3.84436E-12, 7913490, 3.84465E-12, 7772880, 3.84259E-12, 7565490, 3.84007E-12, 7768440, 3.8383E-12, 7645810, 3.8367E-12, 7632650, 3.83396E-12, 7623370, 3.83622E-12, 7569210, 3.83281E-12, 7402690, 3.83613E-12, 7396170, 3.83053E-12, 7317520, 3.82906E-12, 7247030, 3.82681E-12, 7207520, 3.82451E-12, 7097850, 3.82583E-12, 7086260, 3.82196E-12, 6977030, 3.82199E-12, 6955650, 3.82008E-12, 6897370, 3.81913E-12, 6762430, 3.8176E-12, 6719870, 3.81599E-12, 6644760, 3.81463E-12, 6571310, 3.81314E-12, 6591690, 3.81157E-12, 6397740, 3.81097E-12, 6343750, 3.80979E-12, 6258010, 3.80845E-12, 6172310, 3.8061E-12, 6077740, 3.80579E-12, 5980470, 3.80342E-12, 5909980, 3.80264E-12, 5790500, 3.80243E-12, 5708810, 3.80014E-12, 5705390, 3.79763E-12, 5636670, 3.79675E-12, 5491380, 3.79537E-12, 5421850, 3.79355E-12, 5295060, 3.79268E-12, 5311360, 3.79098E-12, 5215800, 3.78921E-12, 5221760, 3.78699E-12, 5165710, 3.78759E-12, 5353090, 3.78521E-12, 5231090, 3.78564E-12, 5301260, 3.78587E-12, 5318000, 3.78718E-12, 5328000, 3.78708E-12, 5160100, 3.78681E-12, 4986070, 3.78655E-12, 4787200, 3.78631E-12, 4618620, 3.78553E-12, 4383820, 3.78412E-12, 4088360, 3.78196E-12, 4026260, 3.78036E-12, 3803130, 3.77818E-12, 3669800, 3.77568E-12, 3690510
1781609012334, d:4-5, 3.39625E-12, 10032000, 3.66087E-12, 9920210, 3.99584E-12, 9900070, 3.57442E-12, 10014200, 3.7967E-12, 9888880, 3.75226E-12, 9814750, 3.97763E-12, 9924670, 3.8796E-12, 9848790, 4.10986E-12, 9873970, 4.04274E-12, 9962880, 4.08959E-12, 9758060, 4.14131E-12, 9856620, 4.20068E-12, 9797310, 4.19687E-12, 9804470, 4.28754E-12, 9772620, 4.34506E-12, 9925270, 4.34211E-12, 9541080, 4.27988E-12, 9658220, 4.2861E-12, 9608670, 4.2665E-12, 9569480, 4.25955E-12, 9592790, 4.25626E-12, 9555020, 4.25559E-12, 9486490, 4.30236E-12, 9442490, 4.22329E-12, 9390780, 4.21842E-12, 9236240, 4.18223E-12, 9280040, 4.17197E-12, 9257810, 4.16067E-12, 9215130, 4.15806E-12, 9211000, 4.13893E-12, 9157890, 4.12559E-12, 9129560, 4.11462E-12, 9110890, 4.07367E-12, 9075850, 4.08128E-12, 9064790, 4.06707E-12, 9016550, 4.067E-12, 8990340, 4.05229E-12, 8961830, 4.03037E-12, 8967900, 4.02445E-12, 8988620, 4.01463E-12, 8971930, 4.00865E-12, 8931270, 4.0015E-12, 8910430, 3.99595E-12, 8909220, 3.98565E-12, 8920880, 3.98514E-12, 8885390, 3.97675E-12, 8902130, 3.97387E-12, 8898020, 3.97048E-12, 8875390, 3.972E-12, 8837370, 3.96298E-12, 8836230, 3.95852E-12, 8859550, 3.95664E-12, 8833590, 3.95263E-12, 8845380, 3.95131E-12, 8781290, 3.95343E-12, 8814500, 3.95383E-12, 8796410, 3.95238E-12, 8764800, 3.95073E-12, 8742900, 3.94937E-12, 8729260, 3.95208E-12, 8739940, 3.94279E-12, 8730370, 3.94701E-12, 8709620, 3.94741E-12, 8691020, 3.94044E-12, 8611880, 3.94045E-12, 8561120, 3.93685E-12, 8542080, 3.93434E-12, 8562030, 3.9308E-12, 8489350, 3.93391E-12, 8473710, 3.91122E-12, 8907700, 3.9283E-12, 8346130, 3.92393E-12, 8327220, 3.92446E-12, 8269980, 3.92667E-12, 8265700, 3.92158E-12, 8217900, 3.91719E-12, 8150220, 3.91849E-12, 8136030, 3.91698E-12, 8080820, 3.91249E-12, 8063150, 3.91472E-12, 7954660, 3.91221E-12, 7887820, 3.90634E-12, 7864090, 3.91046E-12, 7810150, 3.9075E-12, 7764420, 3.90663E-12, 7695140, 3.90326E-12, 7690330, 3.90228E-12, 7594460, 3.90168E-12, 7502200, 3.89733E-12, 7527680, 3.89747E-12, 7394400, 3.89539E-12, 7380760, 3.89462E-12, 7271610, 3.89518E-12, 7180430, 3.89344E-12, 7185210, 3.893E-12, 7087750, 3.88954E-12, 7004950, 3.88787E-12, 6957280, 3.88727E-12, 6854630, 3.88511E-12, 6841360, 3.88467E-12, 6734800, 3.88311E-12, 6662120, 3.88178E-12, 6586980, 3.88022E-12, 6481210, 3.87855E-12, 6408380, 3.87784E-12, 6316640, 3.87654E-12, 6262060, 3.87499E-12, 6157890, 3.87527E-12, 6081460, 3.87317E-12, 5984490, 3.87158E-12, 5905420, 3.87027E-12, 5795300, 3.86858E-12, 5740330, 3.86508E-12, 5655440, 3.8658E-12, 5574400, 3.86394E-12, 5497610, 3.8617E-12, 5464020, 3.86083E-12, 5461460, 3.85966E-12, 5367560, 3.85864E-12, 5381530, 3.85768E-12, 5363010, 3.8584E-12, 5494330, 3.85741E-12, 5435200, 3.85843E-12, 5365820, 3.85819E-12, 5261730, 3.85785E-12, 5035070, 3.85799E-12, 4885950, 3.8566E-12, 4771220, 3.8561E-12, 4529930, 3.85484E-12, 4356040, 3.85389E-12, 4175590, 3.85209E-12, 4008820, 3.84989E-12, 3895090, 3.84837E-12, 3725920, 3.84638E-12, 3564440, 3.84528E-12, 3430950
1781609018593, d:5-6, 3.47795E-12, 9829380, 3.33566E-12, 9971520, 3.25632E-12, 10174100, 3.60533E-12, 10118000, 3.64522E-12, 10110800, 3.81647E-12, 10090300, 3.91293E-12, 10187200, 3.95427E-12, 9975040, 4.07507E-12, 10134400, 3.99886E-12, 9950430, 4.23525E-12, 10114100, 4.0512E-12, 10018800, 4.19728E-12, 10008900, 4.16758E-12, 9994050, 4.23557E-12, 10145700, 4.20897E-12, 9966410, 4.24403E-12, 9887730, 4.23787E-12, 9899130, 4.25397E-12, 9834210, 4.27632E-12, 9754710, 4.18075E-12, 9890550, 4.23853E-12, 9697750, 4.22947E-12, 9625720, 4.2229E-12, 9594190, 4.21734E-12, 9574040, 4.20688E-12, 9683710, 4.2043E-12, 9520080, 4.17565E-12, 9453530, 4.16614E-12, 9444880, 4.14586E-12, 9381200, 4.12731E-12, 9341020, 4.12785E-12, 9334130, 4.10445E-12, 9267370, 4.09961E-12, 9300400, 4.07101E-12, 9253600, 4.07248E-12, 9225640, 4.06068E-12, 9209950, 4.03682E-12, 9191220, 4.038E-12, 9166880, 4.03181E-12, 9150030, 4.02041E-12, 9130650, 4.02129E-12, 9134120, 4.01054E-12, 9100760, 4.01171E-12, 9140170, 4.00021E-12, 9098520, 3.99852E-12, 9109190, 3.99253E-12, 9056630, 3.98733E-12, 9065470, 3.98566E-12, 9081780, 3.98011E-12, 9043770, 3.97948E-12, 9052010, 3.97746E-12, 8981470, 3.9756E-12, 8987800, 3.97659E-12, 8888520, 3.97983E-12, 8996770, 3.97303E-12, 8992280, 3.96751E-12, 8978240, 3.96448E-12, 8917070, 3.96554E-12, 8916560, 3.96033E-12, 8852450, 3.96326E-12, 8918600, 3.95875E-12, 8773700, 3.96074E-12, 8741360, 3.95243E-12, 8779280, 3.95476E-12, 8731800, 3.95407E-12, 8777210, 3.94914E-12, 8752120, 3.94829E-12, 8639880, 3.94979E-12, 8609800, 3.94853E-12, 8576030, 3.94803E-12, 8524660, 3.94266E-12, 8495750, 3.93879E-12, 8586270, 3.94055E-12, 8499940, 3.94151E-12, 8457530, 3.93663E-12, 8374510, 3.93471E-12, 8274500, 3.9367E-12, 8237280, 3.9313E-12, 8223010, 3.92797E-12, 8130100, 3.92762E-12, 8147570, 3.92501E-12, 8100270, 3.93022E-12, 7919580, 3.92134E-12, 7934360, 3.92287E-12, 7891970, 3.9202E-12, 7873830, 3.91843E-12, 7825060, 3.91638E-12, 7755540, 3.91368E-12, 7685620, 3.91323E-12, 7542640, 3.9138E-12, 7541790, 3.91138E-12, 7474800, 3.90827E-12, 7460070, 3.90898E-12, 7364750, 3.91022E-12, 7113710, 3.90719E-12, 7207640, 3.90725E-12, 7228050, 3.90486E-12, 7030960, 3.90242E-12, 7083070, 3.90006E-12, 6876450, 3.90039E-12, 6841740, 3.89951E-12, 6810840, 3.89709E-12, 6692990, 3.89559E-12, 6622990, 3.89356E-12, 6514200, 3.8933E-12, 6401150, 3.89287E-12, 6308610, 3.89085E-12, 6275910, 3.88954E-12, 6146610, 3.8874E-12, 6026490, 3.88719E-12, 5993780, 3.88587E-12, 5884510, 3.88457E-12, 5778960, 3.88406E-12, 5741650, 3.8811E-12, 5573330, 3.87963E-12, 5554270, 3.87846E-12, 5490510, 3.87672E-12, 5437620, 3.87593E-12, 5395190, 3.87375E-12, 5382950, 3.87571E-12, 5375200, 3.873E-12, 5495080, 3.87382E-12, 5256700, 3.87401E-12, 5201520, 3.87356E-12, 5105950, 3.8733E-12, 4926530, 3.87268E-12, 4739310, 3.87166E-12, 4608800, 3.87028E-12, 4379790, 3.86902E-12, 4185970, 3.86759E-12, 4180680, 3.86626E-12, 4051900, 3.865E-12, 3798570, 3.86258E-12, 3634330, 3.85985E-12, 3523620, 3.85899E-12, 3526780
